code,college,school,areas_of_interest,exam,test_or_quiz,essay_or_report,participation,oral_presentation,max_assessment_weight,max_assessment_type,max_assessment_name,blurb,summary_link,selt_link,title,session,career,units,delivery_type,subject,other,session_list,school_list,college_list,blurb_clean
LING3032,College of Asia and the Pacific,School of Culture History and Language,"Asian Languages, European Languages, Linguistics and Applied Linguistics, Forensic Anthropology, Criminology",TRUE,FALSE,TRUE,FALSE,FALSE,40,exam,Final exam,To enrol in this course you must have completed LING2105 or received the permission of the course coordinator. Incompatible with LING6032,https://programsandcourses.anu.edu.au/course/LING3032/First%20Semester/3652,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/LING3032_Time_Series_LRN.pdf,Forensic Linguistics: Forensic Voice and Text Comparison,First Semester,Undergraduate,6,In Person,LING,FALSE,,,,to enrol in this course you must have completed ling2105 or received the permission of the course coordinator. incompatible with ling6032
LING6105,College of Asia and the Pacific,School of Culture History and Language,"Asian Languages, European Languages, Linguistics and Applied Linguistics, Computer Science, Criminology",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Incompatible with LING2105,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/LING6105_Time_Series_LRN.pdf,Forensic Linguistics: Language and the Law,NA,Postgraduate,6,In Person,LING,TRUE,,,,incompatible with ling2105
LING2105,College of Asia and the Pacific,School of Culture History and Language,"Asian Languages, European Languages, Linguistics and Applied Linguistics, Computer Science, Criminology",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,To enrol in this course you must have completed 24 units of prior tertiary study or have permission of the convenor. Incompatible with LING6105,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/LING2105_Time_Series_LRN.pdf,Forensic Linguistics: Language and the Law,NA,Undergraduate,6,In Person,LING,TRUE,,,,to enrol in this course you must have completed 24 units of prior tertiary study or have permission of the convenor. incompatible with ling6105
ENVS8105,College of Systems and Society,Fenner School of Environment and Society,"Forestry, Forest Science and Management",FALSE,FALSE,TRUE,FALSE,TRUE,90,essay/report,Research Paper,"To enrol in this course you must be enrolled in the Graduate Certificate of Forests, Master of Forests or Master of Forests (Advanced)",https://programsandcourses.anu.edu.au/course/ENVS8105/First%20Semester/2746,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/ENVS8105_Time_Series_LRN.pdf,Forests Research Essay,First Semester / Second Semester,Postgraduate,6,In Person,ENVS,FALSE,,,,to enrol in this course you must be enrolled in the <<program:graduate certificate of forests>> or <<program:master of forests (advanced)>>
POGO8900,"College of Law, Governance and Policy",Crawford School of Public Policy,Policy Studies,FALSE,FALSE,FALSE,FALSE,TRUE,40,other,Student research statement on public policy,To enrol in this course you must be enrolled in MPhil Crawford School of Public Policy,https://programsandcourses.anu.edu.au/course/POGO8900/Summer%20Session/1491,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/POGO8900_Time_Series_LRN.pdf,Fostering Public Policy Research,Summer Session,Postgraduate,0,Online or In Person,POGO,FALSE,,,,to enrol in this course you must be enrolled in mphil crawford school of public policy
CRWF9000,"College of Law, Governance and Policy",Crawford School of Public Policy,Policy Studies,FALSE,FALSE,FALSE,FALSE,TRUE,40,other,Student research statement on public policy,To enrol in this course you must be enrolled in PhD Crawford School of Public Policy,https://programsandcourses.anu.edu.au/course/CRWF9000/Summer%20Session/1488,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/CRWF9000_Time_Series_LRN.pdf,Fostering Public Policy Research,Summer Session,Postgraduate,0,Online or In Person,CRWF,FALSE,,,,to enrol in this course you must be enrolled in ph d crawford school of public policy
MUSI1501,College of Arts and Social Sciences,School of Music,"Musicology, Music",TRUE,FALSE,FALSE,FALSE,FALSE,40,other,Orchestration and analysis project (40%),"You are not able to enrol in this course if you have previously completed any of the following courses: ANUC1137, MUSI2203 or ANUC1138.",https://programsandcourses.anu.edu.au/course/MUSI1501/First%20Semester/3113,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/MUSI1501_Time_Series_LRN.pdf,Foundational Musicianship,First Semester,Undergraduate,6,In Person,MUSI,FALSE,,,,"you are not able to enrol in this course if you have previously completed any of the following courses: anuc1137, musi2203 or anuc1138"
POGO8401,"College of Law, Governance and Policy",Crawford School of Public Policy,Policy Studies,FALSE,TRUE,TRUE,TRUE,FALSE,45,essay/report,Policy Essay,NA,https://programsandcourses.anu.edu.au/course/POGO8401/First%20Semester/3936,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/POGO8401_Time_Series_LRN.pdf,Foundations in Public Policy,First Semester,Postgraduate,6,Online or In Person,POGO,FALSE,,,,NA
ASTR2013,College of Science and Medicine,Research School of Astronomy and Astrophysics,Astronomy and Astrophysics,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,To enrol in this course you must have previously completed PHYS1201 and either MATH1014 or MATH1116. Students who are currently enrolled in these subjects with a Distinction or higher in MATH1013 or MATH1115 and PHYS1101 may be given permission to enrol.,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/ASTR2013_Time_Series_LRN.pdf,Foundations of Astrophysics,Second Semester,Undergraduate,6,In Person,ASTR,TRUE,,,,to enrol in this course you must have previously completed phys1201 and either math1014 or math1116. students who are currently enrolled in these subjects with a distinction or higher in math1013 or math1115 and phys1101 may be given permission to enrol
LAWS6101,"College of Law, Governance and Policy",Law School,Law,TRUE,TRUE,TRUE,FALSE,FALSE,55,exam,Statutory Construction Exam,To enrol in this course you must be studying Juris Doctor (MJD).,https://programsandcourses.anu.edu.au/course/LAWS6101/Second%20Semester/7329,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/LAWS6101_Time_Series_LRN.pdf,Foundations of Australian Law,First Semester / Second Semester,Postgraduate,6,In Person,LAWS,FALSE,,,,to enrol in this course you must be studying juris doctor (mjd
LAWS1201,"College of Law, Governance and Policy",Law School,Law,TRUE,TRUE,TRUE,FALSE,FALSE,55,exam,Statutory Construction Exam,To enrol in this course you must be studying Bachelor of Laws (ALLB),https://programsandcourses.anu.edu.au/course/LAWS1201/Second%20Semester/8735,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/LAWS1201_Time_Series_LRN.pdf,Foundations of Australian Law,First Semester / Second Semester,Undergraduate,6,In Person,LAWS,FALSE,,,,to enrol in this course you must be studying <<program:bachelor of arts>> (allb
ASIA2366,College of Asia and the Pacific,School of Culture History and Language,"Non Language Asian Studies, Cultural Studies",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,To enrol in this course you must have successfully completed at least 24 units of university courses. You are not able to enrol in this course if you have previously completed ASIA1066.,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/ASIA2366_Time_Series_LRN.pdf,Foundations of Chinese Culture,NA,Undergraduate,6,In Person,ASIA,TRUE,,,,to enrol in this course you must have successfully completed at least 24 units of university courses. you are not able to enrol in this course if you have previously completed asia1066
MUSI1111,College of Arts and Social Sciences,School of Music,Music,FALSE,FALSE,FALSE,FALSE,FALSE,50,other,Final Project (50%),NA,https://programsandcourses.anu.edu.au/course/MUSI1111/First%20Semester/2417,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/MUSI1111_Time_Series_LRN.pdf,Foundations of Composition,First Semester,Undergraduate,6,In Person,MUSI,TRUE,,,,NA
COMP6260,College of Systems and Society,School of Computing,"Computer Science, Mathematics, Information Technology, Algorithms and Data, Computational Foundations",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Incompatible with COMP1600,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/COMP6260_Time_Series_LRN.pdf,Foundations of Computing,Second Semester,Postgraduate,6,In Person,COMP,TRUE,,,,incompatible with comp1600
COMP1600,College of Systems and Society,School of Computing,"Computer Science, Mathematics, Information Technology, Algorithms and Data, Computational Foundations",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,To enrol in this course you must have completed: 6 units of MATH courses and COMP1100 or COMP1130. It is incompatible with COMP6260.,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/COMP1600_Time_Series_LRN.pdf,Foundations of Computing,Second Semester,Undergraduate,6,In Person,COMP,TRUE,,,,to enrol in this course you must have completed: 6 units of math courses and comp1100 or comp1130. it is incompatible with comp6260
ARTV1034,College of Arts and Social Sciences,School of Art and Design,"Digital Arts, Visual Arts, Creative Arts",FALSE,FALSE,FALSE,FALSE,FALSE,30,other,Video & Screen,"To enrol in this course you must be studying a Bachelor of Visual Arts (BVART), or enrolled in a Minor of Visual Arts Practice (VAPR-MIN). Alternatively you may gain permission of the Course Convener to enrol in this course.",https://programsandcourses.anu.edu.au/course/ARTV1034/First%20Semester/3478,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/ARTV1034_Time_Series_LRN.pdf,Foundations of Contemporary Arts Practices,First Semester,Undergraduate,6,In Person,ARTV,TRUE,,,,"to enrol in this course you must be studying a <<program:bachelor of visual arts>> (bvart), or enrolled in a minor of visual arts practice (vapr-min). alternatively you may gain permission of the course convener to enrol in this course"
DESN2002,College of Arts and Social Sciences,School of Art and Design,"Digital Arts, Digital Humanities, Creative Arts, Design",FALSE,FALSE,TRUE,FALSE,FALSE,50,other,Dynamic ID Project,"You are not able to enrol in this course if you have previously completed any of the following courses: COMP1720, COMP6720 or DESN6002.",https://programsandcourses.anu.edu.au/course/DESN2002/First%20Semester/4005,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/DESN2002_Time_Series_LRN.pdf,Foundations of Creative Code,First Semester,Undergraduate,6,In Person,DESN,FALSE,,,,"you are not able to enrol in this course if you have previously completed any of the following courses: comp1720, comp6720 or desn6002"
DESN6002,College of Arts and Social Sciences,School of Art and Design,"Digital Arts, Digital Humanities, Creative Arts, Design",FALSE,FALSE,TRUE,FALSE,FALSE,50,other,Dynamic ID Project,"You are not able to enrol in this course if you have previously completed any of the following courses: COMP1720, COMP6720 or DESN2002.",https://programsandcourses.anu.edu.au/course/DESN6002/First%20Semester/4017,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/DESN6002_Time_Series_LRN.pdf,Foundations of Creative Code,First Semester,Postgraduate,6,In Person,DESN,FALSE,,,,"you are not able to enrol in this course if you have previously completed any of the following courses: comp1720, comp6720 or desn2002"
EMET1001,College of Business and Economics,Research School of Economics,"Econometrics, Economics, Finance",TRUE,TRUE,FALSE,FALSE,FALSE,70,exam,Final exam,NA,https://programsandcourses.anu.edu.au/course/EMET1001/First%20Semester/4133,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/EMET1001_Time_Series_LRN.pdf,Foundations of Economic and Financial Models,First Semester / Second Semester,Undergraduate,6,In Person,EMET,FALSE,,,,NA
